Nom,STOXX® Europe 600 (Price Return EUR)
ISIN,EU0009658202
Symbole,SXXP
Source,https://stoxx.com/index/sxxp/?factsheet=true
Date,Close
2001-10-11,280.19
2001-10-12,278.13
2001-10-15,273.29
2001-10-16,275.4
2001-10-17,281.88
2001-10-18,277.26
2001-10-19,273.11
2001-10-22,276.67
2001-10-23,283.73
2001-10-24,284.23
2001-10-25,279.22
2001-10-26,285.69
2001-10-29,279.7799
2001-10-30,273.26
2001-10-31,277.41
2001-11-01,279.06
2001-11-02,280.35
2001-11-05,286.93
2001-11-06,286.77
2001-11-07,289.15
2001-11-08,294.29
2001-11-09,291.3399
2001-11-12,285.04
2001-11-13,294.61
2001-11-14,294.0899
2001-11-15,294.9
2001-11-16,296.87
2001-11-19,299.74
2001-11-20,296.24
2001-11-21,296.14
2001-11-22,298.23
2001-11-23,296.74
2001-11-26,296.76
2001-11-27,293.29
2001-11-28,289.52
2001-11-29,289.2
2001-11-30,288.95
2001-12-03,287.87
2001-12-04,291.42
2001-12-05,299.81
2001-12-06,300.62
2001-12-07,298.07
2001-12-10,293.58
2001-12-11,293.65
2001-12-12,290.5
2001-12-13,286.16
2001-12-14,283.72
2001-12-17,290.35
2001-12-18,290.24
2001-12-19,287.69
2001-12-20,286.07
2001-12-21,291.39
2001-12-24,291.9
2001-12-27,297.11
2001-12-28,298.73
2001-12-31,298.16
2002-01-02,293.69
2002-01-03,299.0899
2002-01-04,300.57
2002-01-07,297.77
2002-01-08,295.36
2002-01-09,295.24
2002-01-10,292.6
2002-01-11,294.61
2002-01-14,288.17
2002-01-15,290.92
2002-01-16,287.93
2002-01-17,291.26
2002-01-18,290.25
2002-01-21,288.63
2002-01-22,288.61
2002-01-23,291.04
2002-01-24,294.55
2002-01-25,293.51
2002-01-28,296.12
2002-01-29,291.96
2002-01-30,288.71
2002-01-31,292.45
2002-02-01,293.46
2002-02-04,289.99
2002-02-05,285.21
2002-02-06,282.33
2002-02-07,284.74
2002-02-08,284.3399
2002-02-11,286.94
2002-02-12,286.8399
2002-02-13,288.88
2002-02-14,291.7
2002-02-15,289.7
2002-02-18,288.0
2002-02-19,282.65
2002-02-20,280.85
2002-02-21,283.65
2002-02-22,280.89
2002-02-25,284.86
2002-02-26,286.87
2002-02-27,290.87
2002-02-28,289.8399
2002-03-01,292.94
2002-03-04,298.64
2002-03-05,297.35
2002-03-06,297.71
2002-03-07,299.35
2002-03-08,301.36
2002-03-11,299.54
2002-03-12,297.36
2002-03-13,297.29
2002-03-14,297.25
2002-03-15,299.74
2002-03-18,301.39
2002-03-19,302.2799
2002-03-20,299.45
2002-03-21,298.67
2002-03-22,300.32
2002-03-25,298.25
2002-03-26,298.77
2002-03-27,299.52
2002-03-28,303.04
2002-04-02,301.24
2002-04-03,300.79
2002-04-04,298.0
2002-04-05,298.0
2002-04-08,294.29
2002-04-09,294.64
2002-04-10,297.11
2002-04-11,292.32
2002-04-12,293.8
2002-04-15,295.7799
2002-04-16,300.36
2002-04-17,300.25
2002-04-18,298.26
2002-04-19,298.54
2002-04-22,296.55
2002-04-23,295.65
2002-04-24,294.43
2002-04-25,291.42
2002-04-26,289.88
2002-04-29,288.99
2002-04-30,290.64
2002-05-01,289.72
2002-05-02,289.95
2002-05-03,287.54
2002-05-06,286.92
2002-05-07,283.86
2002-05-08,289.97
2002-05-09,289.0
2002-05-10,285.8399
2002-05-13,288.02
2002-05-14,291.7799
2002-05-15,292.89
2002-05-16,291.62
2002-05-17,289.26
2002-05-20,287.58
2002-05-21,287.48
2002-05-22,283.35
2002-05-23,283.98
2002-05-24,284.2799
2002-05-27,284.4
2002-05-28,281.3
2002-05-29,280.22
2002-05-30,276.5899
2002-05-31,279.0299
2002-06-03,277.0
2002-06-04,271.82
2002-06-05,270.24
2002-06-06,269.0299
2002-06-07,265.62
2002-06-10,266.18
2002-06-11,268.74
2002-06-12,262.94
2002-06-13,259.87
2002-06-14,253.3
2002-06-17,261.54
2002-06-18,259.93
2002-06-19,255.63
2002-06-20,250.14
2002-06-21,249.15
2002-06-24,243.26
2002-06-25,248.47
2002-06-26,243.66
2002-06-27,246.44
2002-06-28,254.04
2002-07-01,254.86
2002-07-02,247.7
2002-07-03,240.75
2002-07-04,245.5
2002-07-05,254.82
2002-07-08,253.72
2002-07-09,250.77
2002-07-10,243.36
2002-07-11,235.02
2002-07-12,234.86
2002-07-15,223.04
2002-07-16,222.61
2002-07-17,229.84
2002-07-18,233.16
2002-07-19,222.54
2002-07-22,212.63
2002-07-23,208.8
2002-07-24,205.3899
2002-07-25,212.94
2002-07-26,215.1
2002-07-29,227.24
2002-07-30,226.1
2002-07-31,227.63
2002-08-01,218.16
2002-08-02,217.82
2002-08-05,211.38
2002-08-06,219.85
2002-08-07,217.33
2002-08-08,225.53
2002-08-09,228.56
2002-08-12,223.46
2002-08-13,225.66
2002-08-14,220.52
2002-08-15,226.97
2002-08-16,227.94
2002-08-19,234.31
2002-08-20,231.01
2002-08-21,233.13
2002-08-22,237.64
2002-08-23,234.58
2002-08-26,232.79
2002-08-27,236.86
2002-08-28,228.35
2002-08-29,224.55
2002-08-30,226.82
2002-09-02,222.75
2002-09-03,213.87
2002-09-04,215.12
2002-09-05,213.75
2002-09-06,220.22
2002-09-09,217.4
2002-09-10,222.93
2002-09-11,226.99
2002-09-12,219.11
2002-09-13,215.08
2002-09-16,214.83
2002-09-17,213.12
2002-09-18,205.48
2002-09-19,201.58
2002-09-20,202.26
2002-09-23,195.3899
2002-09-24,192.33
2002-09-25,195.43
2002-09-26,204.01
2002-09-27,204.19
2002-09-30,194.76
2002-10-01,197.54
2002-10-02,203.1
2002-10-03,200.32
2002-10-04,196.44
2002-10-07,193.75
2002-10-08,190.84
2002-10-09,189.34
2002-10-10,193.44
2002-10-11,202.72
2002-10-14,200.76
2002-10-15,212.41
2002-10-16,209.3
2002-10-17,216.17
2002-10-18,215.06
2002-10-21,215.31
2002-10-22,213.36
2002-10-23,207.22
2002-10-24,212.33
2002-10-25,211.07
2002-10-28,213.56
2002-10-29,205.1399
2002-10-30,210.09
2002-10-31,213.01
2002-11-01,210.47
2002-11-04,217.63
2002-11-05,218.39
2002-11-06,216.18
2002-11-07,212.21
2002-11-08,209.88
2002-11-11,208.55
2002-11-12,211.32
2002-11-13,209.65
2002-11-14,213.49
2002-11-15,214.59
2002-11-18,216.72
2002-11-19,215.58
2002-11-20,215.17
2002-11-21,221.84
2002-11-22,222.3
2002-11-25,220.85
2002-11-26,216.26
2002-11-27,221.42
2002-11-28,222.89
2002-11-29,222.47
2002-12-02,222.45
2002-12-03,217.9
2002-12-04,216.49
2002-12-05,214.41
2002-12-06,213.21
2002-12-09,208.8899
2002-12-10,209.38
2002-12-11,211.68
2002-12-12,208.34
2002-12-13,205.63
2002-12-16,211.18
2002-12-17,208.28
2002-12-18,204.46
2002-12-19,203.81
2002-12-20,205.6699
2002-12-23,206.13
2002-12-24,206.3
2002-12-27,199.83
2002-12-30,201.72
2002-12-31,203.25
2003-01-02,209.29
2003-01-03,210.38
2003-01-06,210.8
2003-01-07,209.32
2003-01-08,206.33
2003-01-09,207.48
2003-01-10,207.82
2003-01-13,207.62
2003-01-14,208.58
2003-01-15,205.76
2003-01-16,205.61
2003-01-17,200.93
2003-01-20,198.3
2003-01-21,196.28
2003-01-22,192.85
2003-01-23,191.4199
2003-01-24,189.62
2003-01-27,183.34
2003-01-28,183.6699
2003-01-29,184.35
2003-01-30,188.75
2003-01-31,189.0
2003-02-03,192.12
2003-02-04,186.1399
2003-02-05,189.75
2003-02-06,185.43
2003-02-07,183.77
2003-02-10,182.9199
2003-02-11,186.93
2003-02-12,183.65
2003-02-13,182.4
2003-02-14,185.29
2003-02-17,188.6
2003-02-18,190.45
2003-02-19,186.07
2003-02-20,184.79
2003-02-21,186.06
2003-02-24,184.18
2003-02-25,178.96
2003-02-26,177.4
2003-02-27,178.84
2003-02-28,181.75
2003-03-03,182.08
2003-03-04,178.5
2003-03-05,176.85
2003-03-06,175.27
2003-03-07,171.77
2003-03-10,167.86
2003-03-11,168.0
2003-03-12,162.59
2003-03-13,171.96
2003-03-14,178.72
2003-03-17,184.29
2003-03-18,184.94
2003-03-19,187.26
2003-03-20,186.35
2003-03-21,192.45
2003-03-24,184.47
2003-03-25,186.74
2003-03-26,186.6399
2003-03-27,183.33
2003-03-28,182.71
2003-03-31,176.41
2003-04-01,178.9199
2003-04-02,184.46
2003-04-03,186.35
2003-04-04,188.31
2003-04-07,194.79
2003-04-08,191.68
2003-04-09,191.38
2003-04-10,188.1699
2003-04-11,189.63
2003-04-14,191.45
2003-04-15,194.52
2003-04-16,192.45
2003-04-17,193.71
2003-04-22,194.6
2003-04-23,197.29
2003-04-24,194.02
2003-04-25,191.62
2003-04-28,196.1399
2003-04-29,195.08
2003-04-30,194.88
2003-05-01,194.13
2003-05-02,195.16
2003-05-05,196.21
2003-05-06,198.9199
2003-05-07,196.94
2003-05-08,191.88
2003-05-09,193.6399
2003-05-12,193.52
2003-05-13,194.32
2003-05-14,194.52
2003-05-15,197.4
2003-05-16,197.51
2003-05-19,191.1699
2003-05-20,192.01
2003-05-21,190.11
2003-05-22,192.75
2003-05-23,191.27
2003-05-26,190.54
2003-05-27,191.6699
2003-05-28,195.91
2003-05-29,196.23
2003-05-30,196.54
2003-06-02,200.41
2003-06-03,198.78
2003-06-04,200.9199
2003-06-05,199.82
2003-06-06,204.41
2003-06-09,201.79
2003-06-10,202.84
2003-06-11,205.32
2003-06-12,206.59
2003-06-13,203.6
2003-06-16,206.94
2003-06-17,209.06
2003-06-18,210.57
2003-06-19,207.12
2003-06-20,208.71
2003-06-23,205.32
2003-06-24,204.38
2003-06-25,204.99
2003-06-26,204.85
2003-06-27,204.94
2003-06-30,202.94
2003-07-01,198.87
2003-07-02,202.5
2003-07-03,203.79
2003-07-04,203.26
2003-07-07,208.1399
2003-07-08,207.78
2003-07-09,206.25
2003-07-10,204.29
2003-07-11,206.65
2003-07-14,209.49
2003-07-15,208.15
2003-07-16,207.02
2003-07-17,205.1699
2003-07-18,205.16
2003-07-21,203.45
2003-07-22,204.33
2003-07-23,203.93
2003-07-24,207.47
2003-07-25,205.79
2003-07-28,208.19
2003-07-29,207.4199
2003-07-30,208.75
2003-07-31,211.11
2003-08-01,208.77
2003-08-04,207.13
2003-08-05,208.6
2003-08-06,205.68
2003-08-07,206.27
2003-08-08,208.0
2003-08-11,208.58
2003-08-12,209.93
2003-08-13,210.3
2003-08-14,213.13
2003-08-15,213.52
2003-08-18,215.64
2003-08-19,216.0
2003-08-20,215.26
2003-08-21,217.46
2003-08-22,218.15
2003-08-25,216.53
2003-08-26,214.64
2003-08-27,216.17
2003-08-28,216.99
2003-08-29,214.7
2003-09-01,217.68
2003-09-02,218.66
2003-09-03,222.15
2003-09-04,221.59
2003-09-05,220.17
2003-09-08,221.42
2003-09-09,218.47
2003-09-10,216.72
2003-09-11,217.29
2003-09-12,216.0
2003-09-15,216.76
2003-09-16,219.13
2003-09-17,219.74
2003-09-18,221.44
2003-09-19,219.39
2003-09-22,215.61
2003-09-23,214.83
2003-09-24,214.77
2003-09-25,213.21
2003-09-26,211.67
2003-09-29,210.45
2003-09-30,206.86
2003-10-01,209.76
2003-10-02,210.91
2003-10-03,216.13
2003-10-06,215.0
2003-10-07,213.2
2003-10-08,213.19
2003-10-09,217.34
2003-10-10,216.07
2003-10-13,219.88
2003-10-14,219.23
2003-10-15,221.37
2003-10-16,220.7
2003-10-17,220.13
2003-10-20,220.04
2003-10-21,220.31
2003-10-22,216.59
2003-10-23,215.02
2003-10-24,214.66
2003-10-27,216.61
2003-10-28,218.93
2003-10-29,219.72
2003-10-30,221.44
2003-10-31,221.53
2003-11-03,225.0
2003-11-04,224.02
2003-11-05,222.75
2003-11-06,223.78
2003-11-07,225.97
2003-11-10,224.11
2003-11-11,223.06
2003-11-12,223.72
2003-11-13,224.33
2003-11-14,225.28
2003-11-17,221.17
2003-11-18,220.96
2003-11-19,219.6
2003-11-20,219.16
2003-11-21,219.76
2003-11-24,224.02
2003-11-25,224.14
2003-11-26,223.22
2003-11-27,224.3
2003-11-28,223.3
2003-12-01,226.79
2003-12-02,225.61
2003-12-03,226.75
2003-12-04,226.44
2003-12-05,224.89
2003-12-08,223.86
2003-12-09,225.49
2003-12-10,223.67
2003-12-11,224.96
2003-12-12,224.67
2003-12-15,225.05
2003-12-16,223.96
2003-12-17,224.1
2003-12-18,226.22
2003-12-19,226.79
2003-12-22,225.89
2003-12-23,227.03
2003-12-24,227.49
2003-12-29,228.18
2003-12-30,228.98
2003-12-31,229.31
2004-01-02,231.75
2004-01-05,232.92
2004-01-06,232.83
2004-01-07,231.71
2004-01-08,234.01
2004-01-09,232.83
2004-01-12,232.56
2004-01-13,232.99
2004-01-14,235.12
2004-01-15,235.23
2004-01-16,237.78
2004-01-19,238.36
2004-01-20,237.15
2004-01-21,238.26
2004-01-22,238.32
2004-01-23,237.89
2004-01-26,237.22
2004-01-27,237.58
2004-01-28,238.75
2004-01-29,236.95
2004-01-30,235.81
2004-02-02,236.17
2004-02-03,235.6
2004-02-04,234.92
2004-02-05,234.58
2004-02-06,235.86
2004-02-09,238.85
2004-02-10,238.98
2004-02-11,239.5
2004-02-12,239.26
2004-02-13,238.79
2004-02-16,239.5
2004-02-17,241.64
2004-02-18,241.55
2004-02-19,244.68
2004-02-20,243.23
2004-02-23,243.66
2004-02-24,241.26
2004-02-25,242.45
2004-02-26,242.75
2004-02-27,242.59
2004-03-01,245.13
2004-03-02,246.6
2004-03-03,245.81
2004-03-04,247.07
2004-03-05,246.12
2004-03-08,247.05
2004-03-09,244.49
2004-03-10,243.81
2004-03-11,237.31
2004-03-12,237.97
2004-03-15,233.48
2004-03-16,234.63
2004-03-17,238.2
2004-03-18,234.47
2004-03-19,235.54
2004-03-22,231.03
2004-03-23,231.82
2004-03-24,231.29
2004-03-25,234.26
2004-03-26,234.69
2004-03-29,237.29
2004-03-30,237.21
2004-03-31,236.59
2004-04-01,239.33
2004-04-02,243.34
2004-04-05,245.0
2004-04-06,243.8
2004-04-07,243.38
2004-04-08,244.49
2004-04-13,246.57
2004-04-14,242.79
2004-04-15,242.61
2004-04-16,243.98
2004-04-19,244.49
2004-04-20,246.19
2004-04-21,243.73
2004-04-22,245.13
2004-04-23,246.19
2004-04-26,247.07
2004-04-27,246.92
2004-04-28,243.38
2004-04-29,241.25
2004-04-30,239.05
2004-05-03,240.39
2004-05-04,241.34
2004-05-05,242.39
2004-05-06,239.2
2004-05-07,239.35
2004-05-10,232.99
2004-05-11,235.53
2004-05-12,233.13
2004-05-13,235.53
2004-05-14,234.04
2004-05-17,230.6
2004-05-18,232.29
2004-05-19,236.15
2004-05-20,234.67
2004-05-21,234.49
2004-05-24,235.73
2004-05-25,234.42
2004-05-26,236.51
2004-05-27,237.72
2004-05-28,236.93
2004-05-31,237.35
2004-06-01,235.75
2004-06-02,236.61
2004-06-03,237.46
2004-06-04,239.17
2004-06-07,240.8
2004-06-08,241.46
2004-06-09,241.58
2004-06-10,241.94
2004-06-11,241.65
2004-06-14,238.2
2004-06-15,239.96
2004-06-16,242.35
2004-06-17,242.73
2004-06-18,243.0
2004-06-21,242.71
2004-06-22,240.19
2004-06-23,241.02
2004-06-24,242.01
2004-06-25,242.04
2004-06-28,243.6
2004-06-29,242.48
2004-06-30,240.86
2004-07-01,240.08
2004-07-02,238.44
2004-07-05,238.3
2004-07-06,237.08
2004-07-07,236.74
2004-07-08,237.44
2004-07-09,237.32
2004-07-12,236.33
2004-07-13,236.7
2004-07-14,236.23
2004-07-15,233.8
2004-07-16,234.32
2004-07-19,233.14
2004-07-20,233.53
2004-07-21,235.81
2004-07-22,232.2
2004-07-23,232.8
2004-07-26,230.71
2004-07-27,232.67
2004-07-28,233.45
2004-07-29,236.09
2004-07-30,236.4
2004-08-02,236.14
2004-08-03,236.81
2004-08-04,234.9
2004-08-05,235.29
2004-08-06,229.97
2004-08-09,228.01
2004-08-10,229.4
2004-08-11,227.77
2004-08-12,227.35
2004-08-13,226.57
2004-08-16,228.74
2004-08-17,229.06
2004-08-18,229.16
2004-08-19,229.66
2004-08-20,229.09
2004-08-23,232.17
2004-08-24,231.88
2004-08-25,232.56
2004-08-26,234.45
2004-08-27,236.24
2004-08-30,235.89
2004-08-31,233.63
2004-09-01,235.21
2004-09-02,236.11
2004-09-03,237.95
2004-09-06,238.79
2004-09-07,238.67
2004-09-08,238.6
2004-09-09,237.14
2004-09-10,237.95
2004-09-13,240.0
2004-09-14,239.18
2004-09-15,238.7
2004-09-16,239.75
2004-09-17,241.11
2004-09-20,240.26
2004-09-21,241.37
2004-09-22,240.01
2004-09-23,238.22
2004-09-24,238.94
2004-09-27,237.37
2004-09-28,238.51
2004-09-29,239.34
2004-09-30,237.74
2004-10-01,241.85
2004-10-04,244.18
2004-10-05,244.39
2004-10-06,244.19
2004-10-07,244.15
2004-10-08,243.07
2004-10-11,242.93
2004-10-12,241.05
2004-10-13,241.6
2004-10-14,239.97
2004-10-15,239.49
2004-10-18,238.77
2004-10-19,241.05
2004-10-20,238.65
2004-10-21,240.06
2004-10-22,239.87
2004-10-25,235.95
2004-10-26,236.65
2004-10-27,239.48
2004-10-28,240.94
2004-10-29,240.3
2004-11-01,242.29
2004-11-02,244.5
2004-11-03,245.29
2004-11-04,244.56
2004-11-05,245.9
2004-11-08,245.6
2004-11-09,245.52
2004-11-10,246.05
2004-11-11,248.32
2004-11-12,249.2
2004-11-15,248.89
2004-11-16,247.24
2004-11-17,249.45
2004-11-18,249.5
2004-11-19,247.61
2004-11-22,246.32
2004-11-23,246.71
2004-11-24,246.4
2004-11-25,248.17
2004-11-26,247.78
2004-11-29,247.53
2004-11-30,246.51
2004-12-01,249.29
2004-12-02,250.32
2004-12-03,249.74
2004-12-06,248.54
2004-12-07,249.44
2004-12-08,248.97
2004-12-09,247.19
2004-12-10,248.18
2004-12-13,250.04
2004-12-14,250.31
2004-12-15,250.18
2004-12-16,251.09
2004-12-17,249.13
2004-12-20,250.29
2004-12-21,249.77
2004-12-22,250.91
2004-12-23,250.98
2004-12-24,251.26
2004-12-27,250.84
2004-12-28,251.09
2004-12-29,251.03
2004-12-30,251.02
2004-12-31,251.11
2005-01-03,252.55
2005-01-04,253.55
2005-01-05,251.85
2005-01-06,253.09
2005-01-07,254.72
2005-01-10,254.62
2005-01-11,252.73
2005-01-12,250.79
2005-01-13,251.73
2005-01-14,252.99
2005-01-17,254.03
2005-01-18,254.28
2005-01-19,254.73
2005-01-20,253.69
2005-01-21,253.42
2005-01-24,253.28
2005-01-25,254.94
2005-01-26,255.03
2005-01-27,256.12
2005-01-28,255.14
2005-01-31,256.85
2005-02-01,258.86
2005-02-02,259.67
2005-02-03,259.54
2005-02-04,261.92
2005-02-07,263.32
2005-02-08,263.81
2005-02-09,263.39
2005-02-10,263.13
2005-02-11,265.52
2005-02-14,265.91
2005-02-15,266.97
2005-02-16,265.35
2005-02-17,265.64
2005-02-18,266.01
2005-02-21,265.66
2005-02-22,263.75
2005-02-23,262.3
2005-02-24,262.14
2005-02-25,265.14
2005-02-28,264.29
2005-03-01,266.25
2005-03-02,266.16
2005-03-03,266.15
2005-03-04,267.91
2005-03-07,267.68
2005-03-08,266.21
2005-03-09,264.5899
2005-03-10,262.45
2005-03-11,263.05
2005-03-14,262.66
2005-03-15,264.79
2005-03-16,261.12
2005-03-17,261.12
2005-03-18,261.69
2005-03-21,261.06
2005-03-22,261.55
2005-03-23,260.66
2005-03-24,262.17
2005-03-29,262.89
2005-03-30,262.0899
2005-03-31,262.19
2005-04-01,263.43
2005-04-04,262.26
2005-04-05,264.47
2005-04-06,265.52
2005-04-07,266.31
2005-04-08,266.89
2005-04-11,266.32
2005-04-12,265.42
2005-04-13,266.65
2005-04-14,266.01
2005-04-15,261.85
2005-04-18,257.2799
2005-04-19,259.05
2005-04-20,257.66
2005-04-21,257.2799
2005-04-22,259.27
2005-04-25,260.45
2005-04-26,259.52
2005-04-27,255.99
2005-04-28,255.63
2005-04-29,256.06
2005-05-02,256.83
2005-05-03,257.96
2005-05-04,259.29
2005-05-05,260.77
2005-05-06,261.9
2005-05-09,261.01
2005-05-10,259.11
2005-05-11,258.55
2005-05-12,260.13
2005-05-13,260.15
2005-05-16,259.06
2005-05-17,259.32
2005-05-18,262.29
2005-05-19,263.52
2005-05-20,263.75
2005-05-23,264.8399
2005-05-24,264.63
2005-05-25,264.48
2005-05-26,266.33
2005-05-27,266.1
2005-05-30,267.37
2005-05-31,267.29
2005-06-01,270.87
2005-06-02,270.83
2005-06-03,270.25
2005-06-06,269.4
2005-06-07,272.57
2005-06-08,271.92
2005-06-09,271.98
2005-06-10,273.63
2005-06-13,274.72
2005-06-14,275.1
2005-06-15,273.99
2005-06-16,275.51
2005-06-17,275.87
2005-06-20,275.7799
2005-06-21,277.1
2005-06-22,277.42
2005-06-23,278.5899
2005-06-24,276.32
2005-06-27,273.64
2005-06-28,275.97
2005-06-29,276.79
2005-06-30,275.92
2005-07-01,278.07
2005-07-04,278.76
2005-07-05,278.14
2005-07-06,279.7799
2005-07-07,274.69
2005-07-08,278.47
2005-07-11,279.93
2005-07-12,278.86
2005-07-13,280.46
2005-07-14,281.74
2005-07-15,281.23
2005-07-18,280.57
2005-07-19,281.67
2005-07-20,281.06
2005-07-21,281.46
2005-07-22,281.66
2005-07-25,282.83
2005-07-26,283.0
2005-07-27,283.79
2005-07-28,285.2
2005-07-29,285.0299
2005-08-01,285.3
2005-08-02,287.44
2005-08-03,287.0899
2005-08-04,284.93
2005-08-05,283.85
2005-08-08,285.62
2005-08-09,287.36
2005-08-10,289.76
2005-08-11,288.85
2005-08-12,288.2
2005-08-15,288.08
2005-08-16,287.4
2005-08-17,286.66
2005-08-18,285.75
2005-08-19,288.48
2005-08-22,288.68
2005-08-23,287.0299
2005-08-24,285.63
2005-08-25,283.68
2005-08-26,281.82
2005-08-29,282.61
2005-08-30,282.54
2005-08-31,284.82
2005-09-01,286.8399
2005-09-02,286.71
2005-09-05,288.33
2005-09-06,290.73
2005-09-07,291.83
2005-09-08,291.55
2005-09-09,292.45
2005-09-12,293.12
2005-09-13,291.0899
2005-09-14,292.05
2005-09-15,292.13
2005-09-16,293.88
2005-09-19,294.6
2005-09-20,294.93
2005-09-21,291.89
2005-09-22,290.8399
2005-09-23,292.21
2005-09-26,295.75
2005-09-27,294.81
2005-09-28,297.33
2005-09-29,296.32
2005-09-30,297.4
2005-10-03,299.75
2005-10-04,300.61
2005-10-05,297.52
2005-10-06,293.42
2005-10-07,292.07
2005-10-10,292.87
2005-10-11,293.54
2005-10-12,291.44
2005-10-13,288.44
2005-10-14,288.91
2005-10-17,288.83
2005-10-18,288.26
2005-10-19,283.26
2005-10-20,284.56
2005-10-21,283.2799
2005-10-24,286.61
2005-10-25,285.77
2005-10-26,286.91
2005-10-27,283.11
2005-10-28,283.52
2005-10-31,290.29
2005-11-01,290.45
2005-11-02,291.55
2005-11-03,295.88
2005-11-04,295.51
2005-11-07,296.67
2005-11-08,296.81
2005-11-09,296.52
2005-11-10,296.72
2005-11-11,299.85
2005-11-14,299.91
2005-11-15,299.02
2005-11-16,296.74
2005-11-17,298.0299
2005-11-18,299.87
2005-11-21,300.72
2005-11-22,300.96
2005-11-23,302.19
2005-11-24,301.43
2005-11-25,302.31
2005-11-28,300.2799
2005-11-29,300.95
2005-11-30,299.47
2005-12-01,304.31
2005-12-02,306.68
2005-12-05,305.49
2005-12-06,307.1
2005-12-07,306.7799
2005-12-08,306.92
2005-12-09,306.86
2005-12-12,306.8
2005-12-13,307.22
2005-12-14,306.31
2005-12-15,305.67
2005-12-16,307.82
2005-12-19,307.45
2005-12-20,308.5899
2005-12-21,310.18
2005-12-22,309.55
2005-12-23,309.7
2005-12-27,310.54
2005-12-28,310.11
2005-12-29,311.86
2005-12-30,310.0299
2006-01-02,311.19
2006-01-03,313.04
2006-01-04,316.14
2006-01-05,315.04
2006-01-06,317.1
2006-01-09,317.71
2006-01-10,315.7
2006-01-11,317.55
2006-01-12,318.68
2006-01-13,316.87
2006-01-16,317.57
2006-01-17,315.23
2006-01-18,312.51
2006-01-19,314.35
2006-01-20,312.46
2006-01-23,311.7
2006-01-24,311.0
2006-01-25,314.49
2006-01-26,317.54
2006-01-27,321.22
2006-01-30,321.07
2006-01-31,321.04
2006-02-01,324.48
2006-02-02,321.56
2006-02-03,321.77
2006-02-06,322.13
2006-02-07,321.1
2006-02-08,320.56
2006-02-09,324.3
2006-02-10,323.0899
2006-02-13,324.7
2006-02-14,324.12
2006-02-15,324.51
2006-02-16,326.3399
2006-02-17,327.31
2006-02-20,328.08
2006-02-21,329.18
2006-02-22,331.05
2006-02-23,330.45
2006-02-24,331.49
2006-02-27,332.48
2006-02-28,327.88
2006-03-01,330.74
2006-03-02,327.75
2006-03-03,327.5899
2006-03-06,329.41
2006-03-07,327.56
2006-03-08,324.92
2006-03-09,327.5
2006-03-10,330.1
2006-03-13,332.61
2006-03-14,333.26
2006-03-15,334.0
2006-03-16,334.16
2006-03-17,334.41
2006-03-20,335.13
2006-03-21,335.48
2006-03-22,336.44
2006-03-23,336.17
2006-03-24,337.86
2006-03-27,335.23
2006-03-28,333.22
2006-03-29,333.98
2006-03-30,336.64
2006-03-31,334.44
2006-04-03,337.2
2006-04-04,335.55
2006-04-05,336.75
2006-04-06,337.54
2006-04-07,336.02
2006-04-10,337.65
2006-04-11,333.74
2006-04-12,333.08
2006-04-13,334.36
2006-04-18,334.04
2006-04-19,337.88
2006-04-20,338.72
2006-04-21,341.1
2006-04-24,339.3
2006-04-25,339.06
2006-04-26,339.7
2006-04-27,337.8399
2006-04-28,336.48
2006-05-01,337.32
2006-05-02,339.89
2006-05-03,337.2
2006-05-04,338.76
2006-05-05,342.11
2006-05-08,342.37
2006-05-09,343.8399
2006-05-10,341.94
2006-05-11,340.7799
2006-05-12,333.68
2006-05-15,328.8
2006-05-16,329.29
2006-05-17,320.08
2006-05-18,318.63
2006-05-19,318.77
2006-05-22,309.62
2006-05-23,317.51
2006-05-24,313.06
2006-05-25,316.91
2006-05-26,323.17
2006-05-29,322.91
2006-05-30,315.85
2006-05-31,318.86
2006-06-01,320.1
2006-06-02,320.96
2006-06-05,318.94
2006-06-06,312.57
2006-06-07,314.26
2006-06-08,305.8399
2006-06-09,311.01
2006-06-12,308.55
2006-06-13,301.66
2006-06-14,302.25
2006-06-15,309.62
2006-06-16,307.56
2006-06-19,309.7799
2006-06-20,311.4
2006-06-21,311.47
2006-06-22,312.72
2006-06-23,313.17
2006-06-26,312.3
2006-06-27,310.19
2006-06-28,310.7
2006-06-29,316.22
2006-06-30,320.66
2006-07-03,322.2
2006-07-04,322.87
2006-07-05,318.98
2006-07-06,321.94
2006-07-07,321.35
2006-07-10,322.41
2006-07-11,319.45
2006-07-12,320.3
2006-07-13,315.64
2006-07-14,311.68
2006-07-17,310.4
2006-07-18,309.82
2006-07-19,316.8
2006-07-20,317.5
2006-07-21,314.56
2006-07-24,320.41
2006-07-25,320.7799
2006-07-26,322.11
2006-07-27,325.37
2006-07-28,327.32
2006-07-31,326.04
2006-08-01,323.51
2006-08-02,326.8
2006-08-03,324.12
2006-08-04,327.87
2006-08-07,324.23
2006-08-08,324.44
2006-08-09,326.61
2006-08-10,324.04
