Nom,STOXX® Europe 600 (Gross Return EUR),STOXX® Europe 600 (Price Return EUR),EURO STOXX 50® (Gross Return EUR),EURO STOXX 50® (Price Return EUR),CAC All-Tradable Gross Return,CAC All-Tradable,CAC 40 Gross Return,CAC 40
ISIN,CH0102635015,EU0009658202,CH0102173264,EU0009658145,QS0011131891,FR0003999499,QS0011131834,FR0003500008
Symbole,SXXGR,SXXP,SX5GT,SX5E,CACTR,CACT,PX1GR,CAC
Source,https://stoxx.com/index/sxxgr/?factsheet=true,https://stoxx.com/index/sxxp/?factsheet=true,https://stoxx.com/index/sx5gt/?factsheet=true,https://stoxx.com/index/sx5e/?factsheet=true,https://markets.ft.com/data/indices/tearsheet/summary?s=CACTR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CACT%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=PX1GR%3APAR,https://markets.ft.com/data/indices/tearsheet/summary?s=CAC%3APAR
Date,STOXX_600_Gross_Return,STOXX_600_Price_Return,EURO_STOXX_50_Gross_Return,EURO_STOXX_50_Price_Return,CAC_All_Tradable_Gross_Return,CAC_All_Tradable_Price_Return,CAC_40_Gross_Return,CAC_40_Price_Return
2021-09-29,247.68,455.03,1769.37,4080.22,12793.74,5046.23,18646.56,6560.8
2021-09-30,247.62,454.81,1755.43,4048.08,12725.0,5019.12,18530.62,6520.01
2021-10-01,246.59,452.9,1749.9,4035.3,12718.29,5016.47,18524.02,6517.69
2021-10-04,245.55,450.77,1734.11,3996.41,12643.43,4986.95,18410.28,6477.66
2021-10-05,248.41,456.03,1764.06,4065.43,12815.93,5054.98,18690.55,6576.28
2021-10-06,245.86,451.33,1741.15,4012.65,12646.95,4988.33,18454.2,6493.12
2021-10-07,249.83,458.57,1778.34,4098.34,12842.11,5065.31,18758.52,6600.19
2021-10-08,249.14,457.29,1767.78,4073.29,12777.62,5039.87,18644.25,6559.99
2021-10-11,249.28,457.53,1767.44,4072.52,12799.14,5048.36,18674.25,6570.54
2021-10-12,249.1,457.21,1759.88,4055.09,12765.34,5035.02,18610.5,6548.11
2021-10-13,250.83,460.39,1772.11,4083.28,12856.84,5071.11,18750.51,6597.38
2021-10-14,253.86,465.92,1800.66,4149.06,13010.71,5131.8,19000.14,6685.21
2021-10-15,255.75,469.39,1815.35,4182.91,13090.54,5163.29,19120.39,6727.52
2021-10-18,254.53,467.04,1802.73,4151.4,12991.44,5124.2,18965.74,6673.1
2021-10-19,255.37,468.58,1809.43,4166.83,12997.54,5126.61,18956.5,6669.85
2021-10-20,256.18,470.07,1811.74,4172.17,13055.21,5149.35,19058.12,6705.61
2021-10-21,256.0,469.71,1804.6,4155.7299,13028.07,5138.65,19002.87,6686.17
2021-10-22,257.19,471.88,1818.97,4188.81,13113.63,5172.4,19137.93,6733.69
2021-10-25,257.38,472.21,1818.84,4188.31,13078.37,5158.49,19078.76,6712.87
2021-10-26,259.3,475.74,1834.33,4223.97,13182.75,5199.66,19231.21,6766.51
2021-10-27,258.38,474.04,1832.99,4220.88,13167.99,5193.84,19194.29,6753.52
2021-10-28,259.0299,475.16,1838.7,4233.87,13258.88,5229.69,19338.38,6804.22
2021-10-29,259.26,475.51,1846.44,4250.56,13297.64,5244.98,19412.63,6830.34
2021-11-01,261.0899,478.87,1859.44,4280.47,13417.95,5292.43,19591.52,6893.29
2021-11-02,261.48,479.53,1866.71,4296.22,13474.01,5314.53,19687.44,6927.03
2021-11-03,262.4,481.22,1872.53,4309.61,13510.61,5328.87,19754.55,6950.65
2021-11-04,263.52,483.21,1882.84,4333.34,13586.17,5358.67,19860.12,6987.79
2021-11-05,263.65,483.44,1895.75,4363.04,13672.11,5392.56,20010.75,7040.79
2021-11-08,263.74,483.61,1891.18,4352.53,13685.28,5397.75,20029.76,7047.48
2021-11-09,263.25,482.71,1887.75,4344.63,13668.45,5391.11,20017.8,7043.27
2021-11-10,263.82,483.76,1889.57,4348.82,13672.79,5392.82,20023.18,7045.16
2021-11-11,264.71,485.29,1893.56,4358.0,13690.76,5399.38,20064.05,7059.55
2021-11-12,265.52,486.75,1898.92,4370.33,13746.7,5421.38,20154.58,7091.4
2021-11-15,266.47,488.43,1905.81,4386.1899,13814.38,5448.07,20260.39,7128.63
2021-11-16,266.93,489.27,1912.68,4401.49,13860.23,5464.78,20332.82,7152.6
2021-11-17,267.31,489.95,1912.39,4400.81,13859.13,5464.35,20344.9,7156.85
2021-11-18,266.11,487.7,1904.95,4383.7,13819.63,5448.78,20302.63,7141.98
2021-11-19,265.23,486.08,1893.12,4356.47,13751.83,5422.04,20218.21,7112.29
2021-11-22,264.97,485.46,1886.37,4338.6899,13738.17,5415.61,20202.1,7105.0
2021-11-23,261.58,479.25,1862.51,4283.82,13621.52,5369.62,20030.42,7044.62
2021-11-24,261.81,479.69,1859.22,4276.25,13616.73,5367.73,20023.62,7042.23
2021-11-25,262.98,481.72,1866.61,4293.24,13689.82,5396.55,20119.28,7075.87
2021-11-26,253.33,464.05,1778.06,4089.58,13071.46,5152.79,19163.5,6739.73
2021-11-29,255.08,467.24,1786.72,4109.51,13131.91,5176.62,19267.34,6776.25
2021-11-30,252.77,462.96,1766.98,4063.06,13037.82,5137.19,19120.9,6721.16
2021-12-01,257.1,470.86,1817.47,4179.15,13320.3,5248.49,19578.1,6881.87
2021-12-02,254.18,465.44,1786.81,4108.02,13158.54,5184.75,19333.1,6795.75
2021-12-03,252.73,462.77,1774.69,4080.15,13096.49,5160.3,19247.1,6765.52
2021-12-06,255.98,468.71,1799.46,4137.11,13283.27,5233.9,19532.32,6865.78
2021-12-07,262.24,480.18,1859.96,4276.2,13642.23,5375.15,20100.98,7065.39
2021-12-08,260.7,477.36,1841.21,4233.09,13547.63,5337.88,19956.41,7014.57
2021-12-09,260.5,476.99,1830.43,4208.3,13532.79,5332.03,19938.36,7008.23
2021-12-10,259.72,475.56,1826.45,4199.16,13499.58,5318.95,19891.28,6991.68
2021-12-13,258.63,473.53,1819.44,4183.04,13403.88,5279.55,19759.79,6942.91
2021-12-14,256.46,469.56,1802.68,4144.51,13315.48,5244.73,19624.32,6895.31
2021-12-15,257.12,470.76,1809.28,4159.68,13365.62,5264.48,19716.31,6927.63
2021-12-16,260.3,476.56,1827.63,4201.87,13502.44,5318.37,19936.72,7005.07
2021-12-17,258.85,473.9,1810.01,4161.35,13373.14,5267.17,19713.48,6926.63
2021-12-20,255.27,467.35,1786.42,4107.13,13258.03,5221.83,19552.59,6870.1
2021-12-21,258.9,473.99,1815.94,4174.99,13443.32,5294.81,19822.63,6964.99
2021-12-22,261.29,478.36,1834.24,4217.06,13610.49,5360.65,20069.33,7051.67
2021-12-23,263.86,483.01,1855.47,4265.86,13711.58,5400.47,20224.38,7106.15
2021-12-24,263.5899,482.51,1850.75,4255.01,13680.92,5388.39,20168.7,7086.58
2021-12-27,265.21,485.49,1865.09,4287.9799,13777.43,5426.4,20321.83,7140.39
2021-12-28,266.86,488.5,1875.51,4311.93,13852.56,5455.99,20437.73,7181.11
2021-12-29,266.58,487.98,1863.72,4284.83,13822.44,5444.13,20381.98,7161.52
2021-12-30,266.98,488.71,1872.96,4306.07,13847.5,5454.0,20415.31,7173.23
2021-12-31,266.49,487.8,1869.62,4298.41,13815.55,5441.42,20357.8,7153.03
2022-01-03,267.73,489.99,1885.17,4331.82,13952.14,5490.55,20560.83,7217.22
2022-01-04,269.93,494.02,1900.75,4367.62,14122.99,5557.79,20846.23,7317.41
2022-01-05,270.11,494.35,1911.42,4392.15,14226.64,5598.58,21014.21,7376.37
2022-01-06,266.74,488.16,1882.12,4324.81,13998.31,5508.72,20653.23,7249.66
2022-01-07,265.71,486.25,1873.86,4305.83,13940.08,5485.81,20567.27,7219.48
2022-01-10,261.79,479.04,1845.56,4239.52,13750.48,5411.19,20271.8,7115.77
2022-01-11,264.0,483.08,1863.85,4281.54,13877.84,5461.31,20464.42,7183.38
2022-01-12,265.7,486.2,1879.03,4316.39,13969.8,5497.5,20617.71,7237.19
2022-01-13,265.65,486.05,1878.96,4315.9,13923.46,5478.23,20518.22,7201.14
2022-01-14,262.98,481.16,1859.93,4272.1899,13806.68,5432.29,20352.57,7143.0
2022-01-17,264.81,484.51,1872.97,4302.14,13913.11,5474.16,20519.65,7201.64
2022-01-18,262.22,479.79,1853.67,4257.82,13790.01,5425.73,20326.45,7133.83
2022-01-19,262.83,480.9,1858.23,4268.28,13855.18,5451.37,20438.01,7172.98
2022-01-20,264.18,483.35,1871.87,4299.61,13889.62,5464.92,20498.35,7194.16
2022-01-21,259.31,474.44,1841.37,4229.56,13653.17,5371.89,20140.57,7068.59
2022-01-24,249.47,456.36,1765.91,4054.36,13106.93,5156.97,19340.46,6787.79
2022-01-25,251.24,459.59,1776.32,4078.26,13188.86,5189.2,19483.42,6837.96
2022-01-26,255.46,467.31,1813.93,4164.6,13452.07,5292.76,19893.71,6981.96
2022-01-27,257.11,470.33,1822.8,4184.97,13517.88,5318.66,20012.94,7023.8
2022-01-28,254.5,465.55,1801.87,4136.91,13413.31,5277.51,19847.92,6965.88
2022-01-31,256.32,468.88,1818.29,4174.6,13480.29,5303.87,19942.84,6999.2
2022-02-01,259.5899,474.86,1840.0,4224.45,13670.41,5378.67,20228.58,7099.49
2022-02-02,260.76,477.01,1838.95,4222.05,13703.33,5391.62,20273.56,7115.27
2022-02-03,256.18,468.63,1803.66,4141.02,13498.35,5310.97,19961.18,7005.63
2022-02-04,252.64,462.15,1779.95,4086.58,13378.01,5263.54,19806.57,6951.38
2022-02-07,254.35,465.28,1794.75,4120.56,13478.66,5303.14,19971.49,7009.25
2022-02-08,254.38,465.34,1798.53,4129.25,13518.04,5318.63,20026.08,7028.41
2022-02-09,258.75,473.33,1831.13,4204.09,13725.87,5400.4,20318.04,7130.88
2022-02-10,258.22,472.35,1828.07,4197.07,13688.91,5385.86,20234.45,7101.55
2022-02-11,256.77,469.57,1811.57,4155.2299,13522.17,5320.26,19978.16,7011.6
2022-02-14,252.07,460.96,1771.99,4064.45,13225.79,5203.65,19523.99,6852.2
2022-02-15,255.67,467.56,1806.55,4143.71,13470.75,5300.03,19888.04,6979.97
2022-02-16,255.79,467.77,1803.72,4137.22,13447.79,5290.99,19845.34,6964.98
2022-02-17,254.12,464.55,1793.24,4113.1899,13403.29,5273.49,19793.59,6946.82
2022-02-18,252.08,460.81,1776.48,4074.28,13351.16,5252.97,19744.63,6929.63
2022-02-21,248.8,454.81,1737.91,3985.71,13088.28,5149.32,19343.02,6788.34
2022-02-22,248.97,455.12,1737.81,3985.47,13091.42,5150.56,19340.9,6787.6
2022-02-23,248.28,453.86,1732.55,3973.41,13073.91,5143.67,19321.14,6780.67
2022-02-24,240.28,438.96,1669.7,3829.29,12590.87,4953.63,18581.38,6521.05
2022-02-25,248.25,453.53,1731.36,3970.69,13023.68,5123.9,19240.68,6752.43
2022-02-28,248.02,453.11,1711.1,3924.23,12865.37,5061.42,18973.97,6658.83
2022-03-01,242.15,442.37,1642.05,3765.85,12367.78,4865.25,18226.46,6396.49
2022-03-02,244.34,446.33,1666.33,3820.59,12546.86,4935.69,18515.77,6498.02
2022-03-03,239.45,437.36,1631.95,3741.78,12310.34,4842.65,18174.82,6378.37
2022-03-04,230.92,421.78,1550.93,3556.01,11704.99,4604.51,17272.36,6061.66
2022-03-07,228.38,417.13,1531.83,3512.22,11536.62,4538.28,17046.16,5982.27
2022-03-08,227.4,415.01,1528.81,3505.29,11503.64,4525.31,16991.14,5962.96
2022-03-09,238.05,434.45,1642.53,3766.02,12314.69,4844.36,18201.78,6387.83
2022-03-10,234.25,427.12,1593.23,3651.39,11994.63,4718.45,17687.1,6207.2
2022-03-11,236.48,431.17,1608.67,3686.78,12113.12,4765.07,17838.23,6260.25
2022-03-14,239.32,436.35,1632.38,3741.1,12319.69,4846.32,18150.81,6369.94
2022-03-15,238.66,435.12,1631.07,3738.11,12286.35,4833.21,18108.23,6355.0
2022-03-16,246.02,448.45,1697.21,3889.69,12729.9,5007.69,18773.98,6588.64
2022-03-17,247.37,450.49,1695.3,3885.32,12776.43,5026.0,18842.01,6612.52
2022-03-18,249.63,454.6,1702.78,3902.44,12800.62,5035.51,18864.02,6620.24
2022-03-21,249.74,454.79,1693.77,3881.8,12735.42,5009.77,18756.43,6582.33
2022-03-22,251.9,458.65,1714.12,3926.12,12892.9,5067.05,18996.39,6659.41
2022-03-23,249.4,454.03,1689.28,3869.22,12742.6,5007.97,18773.95,6581.43
2022-03-24,248.95,453.07,1686.73,3863.39,12684.25,4985.04,18700.77,6555.77
2022-03-25,249.34,453.55,1688.63,3867.73,12687.34,4986.26,18694.81,6553.68
2022-03-28,249.73,454.17,1697.08,3887.1,12751.55,5011.49,18795.87,6589.11
2022-03-29,254.1,462.09,1747.32,4002.18,13142.42,5165.11,19375.07,6792.16
2022-03-30,253.09,460.19,1728.54,3959.14,13044.55,5126.64,19230.84,6741.59
2022-03-31,250.78,455.86,1703.81,3902.52,12888.12,5065.08,18997.73,6659.87
2022-04-01,252.17,458.34,1710.87,3918.68,12928.23,5080.85,19067.44,6684.31
2022-04-04,254.29,462.19,1725.03,3951.12,13013.93,5114.53,19201.67,6731.37
2022-04-05,254.79,463.07,1710.51,3917.85,12848.13,5049.37,18956.77,6645.51
2022-04-06,250.92,455.97,1670.7,3824.69,12569.86,4940.0,18538.33,6498.83
2022-04-07,250.55,455.02,1660.8,3802.01,12504.96,4914.49,18432.37,6461.68
2022-04-08,253.96,460.97,1686.73,3858.37,12668.19,4978.65,18679.22,6548.22
2022-04-11,252.68,458.26,1678.53,3839.62,12687.34,4986.17,18700.88,6555.81
2022-04-12,251.84,456.65,1674.97,3831.47,12653.51,4972.83,18648.39,6537.41
2022-04-13,251.91,456.78,1673.43,3827.96,12661.99,4976.17,18661.88,6542.14
2022-04-14,253.63,459.82,1682.49,3848.68,12756.49,5013.31,18796.57,6589.35
2022-04-19,251.9,456.28,1676.84,3830.76,12682.93,4975.39,18677.82,6534.79
2022-04-20,254.01,460.1,1705.75,3896.81,12848.59,5040.37,18935.41,6624.91
2022-04-21,254.91,461.57,1719.42,3928.03,13023.65,5108.91,19193.2,6715.1
2022-04-22,250.38,453.31,1680.89,3840.01,12774.52,5011.18,18811.11,6581.42
2022-04-25,245.93,445.11,1644.92,3757.59,12552.69,4918.75,18455.0,6449.38
2022-04-26,243.83,441.1,1630.9,3721.36,12501.43,4888.67,18399.07,6414.57
2022-04-27,245.73,444.31,1638.34,3734.64,12557.51,4907.1,18501.99,6445.26
2022-04-28,247.38,447.07,1657.76,3777.02,12679.22,4954.62,18682.51,6508.14
2022-04-29,249.3,450.39,1670.01,3802.86,12728.6,4973.6,18756.09,6533.77
2022-05-02,245.95,443.83,1645.1,3732.44,12520.96,4891.83,18445.58,6425.61
2022-05-03,247.37,446.2,1659.29,3761.19,12631.89,4932.14,18603.33,6476.18
2022-05-04,244.71,441.37,1643.32,3724.99,12492.97,4877.75,18372.09,6395.68
2022-05-05,243.14,438.26,1633.38,3696.63,12437.1,4855.94,18293.73,6368.4
2022-05-06,238.69,429.91,1607.6199,3629.17,12283.61,4776.39,18063.74,6258.36
2022-05-09,231.86,417.46,1563.32,3526.86,11943.06,4643.97,17566.3,6086.02
2022-05-10,233.49,420.29,1576.45,3554.8,12013.88,4667.93,17671.25,6116.91
2022-05-11,237.58,427.59,1617.73,3647.87,12292.83,4776.32,18112.72,6269.73
2022-05-12,235.94,424.4,1603.98,3613.43,12171.8,4728.35,17929.36,6206.26
2022-05-13,241.09,433.48,1645.13,3703.42,12480.23,4847.38,18384.31,6362.68
2022-05-16,241.28,433.67,1637.9,3685.34,12470.2,4838.76,18358.34,6347.77
2022-05-17,244.3,438.97,1663.8599,3741.51,12651.4,4901.07,18629.39,6430.19
2022-05-18,241.51,433.95,1641.28,3690.74,12513.77,4846.99,18405.6,6352.94
2022-05-19,238.43,427.99,1620.56,3640.55,12357.93,4786.4,18173.15,6272.71
2022-05-20,240.19,431.1,1627.9,3657.03,12395.61,4799.51,18209.45,6285.24
2022-05-23,243.5,436.54,1654.79,3708.39,12572.07,4853.64,18475.37,6358.74
2022-05-24,240.73,431.58,1627.65,3647.56,12362.23,4772.62,18168.56,6253.14
2022-05-25,242.3,434.31,1640.83,3677.1,12462.26,4807.24,18317.51,6298.64
2022-05-26,244.22,437.71,1669.04,3740.31,12677.01,4890.08,18643.04,6410.58
2022-05-27,247.71,443.93,1699.63,3808.86,12873.63,4965.51,18948.92,6515.75
2022-05-30,249.27,446.57,1714.7,3841.62,12981.09,4999.14,19118.14,6562.39
2022-05-31,247.48,443.35,1691.42,3789.21,12804.67,4930.16,18847.62,6468.8
2022-06-01,245.01,438.72,1678.17,3759.54,12706.93,4891.35,18707.05,6418.89
2022-06-02,246.44,441.23,1694.39,3795.13,12860.45,4950.44,18944.71,6500.44
2022-06-03,245.8,440.09,1689.27,3783.66,12832.52,4939.11,18900.58,6485.3
2022-06-06,248.08,444.12,1713.72,3838.42,12965.18,4987.72,19095.4,6548.78
2022-06-07,247.42,442.88,1699.58,3806.74,12886.47,4953.74,18967.4,6500.35
2022-06-08,246.02,440.37,1691.63,3788.93,12782.96,4913.87,18816.51,6448.63
2022-06-09,242.71,434.38,1662.84,3724.45,12606.99,4846.07,18553.4,6358.46
2022-06-10,236.19,422.71,1606.92,3599.2,12276.82,4719.15,18053.75,6187.23
2022-06-13,230.5,412.52,1563.75,3502.5,11928.11,4585.11,17572.56,6022.32
2022-06-14,227.6,407.32,1551.55,3475.18,11774.06,4525.36,17361.08,5949.84
2022-06-15,230.83,413.1,1577.06,3532.32,11939.51,4588.94,17595.35,6030.13
2022-06-16,225.15,402.88,1530.45,3427.91,11646.42,4476.29,17175.49,5886.24
2022-06-17,225.36,403.25,1535.16,3438.46,11653.59,4479.05,17165.03,5882.65
2022-06-20,227.56,407.14,1549.16,3469.83,11731.97,4508.82,17274.74,5920.09
2022-06-21,228.41,408.58,1560.99,3494.0,11831.1,4542.17,17425.63,5964.66
2022-06-22,226.83,405.74,1547.8699,3464.64,11732.76,4504.37,17285.3,5916.63
2022-06-23,224.98,402.4,1535.21,3436.29,11651.19,4473.06,17188.01,5883.33
2022-06-24,230.86,412.93,1578.49,3533.17,12008.85,4610.34,17743.15,6073.35
2022-06-27,232.07,415.0899,1581.04,3538.88,11969.78,4595.24,17667.1,6047.31
2022-06-28,232.69,416.19,1585.69,3549.29,12048.2,4625.28,17780.18,6086.02
2022-06-29,231.16,413.42,1570.07,3514.32,11922.39,4576.96,17620.83,6031.48
2022-06-30,227.69,407.2,1543.5,3454.86,11702.26,4492.4,17303.51,5922.86
2022-07-01,227.66,407.13,1540.57,3448.31,11724.34,4500.71,17327.46,5931.06
2022-07-04,228.9,409.31,1542.41,3452.42,11769.39,4515.91,17403.27,5954.65
2022-07-05,224.12,400.68,1501.05,3359.83,11466.21,4396.88,16946.39,5794.96
2022-07-06,227.85,407.3399,1528.95,3421.84,11692.05,4482.52,17293.88,5912.38
2022-07-07,232.19,415.01,1558.73,3488.5,11891.59,4559.02,17569.78,6006.7
2022-07-08,233.42,417.12,1567.76,3506.55,11961.29,4585.72,17647.09,6033.13
2022-07-11,232.24,415.02,1552.18,3471.69,11878.66,4554.04,17539.36,5996.3
2022-07-12,233.37,417.04,1559.04,3487.05,11971.42,4589.6,17679.47,6044.2
2022-07-13,231.0,412.81,1544.26,3453.97,11887.88,4557.58,17550.88,6000.24
2022-07-14,227.48,406.5,1518.6099,3396.61,11721.45,4493.76,17302.75,5915.41
2022-07-15,231.55,413.7799,1554.64,3477.2,11959.38,4584.98,17655.49,6036.0
2022-07-18,233.75,417.63,1571.03,3511.86,12073.79,4628.84,17819.02,6091.91
2022-07-19,236.98,423.41,1604.84,3587.44,12290.96,4712.1,18138.77,6201.22
2022-07-20,236.48,422.51,1603.85,3585.24,12263.82,4701.47,18091.31,6184.66
2022-07-21,237.53,424.39,1608.9,3596.51,12293.43,4712.83,18139.44,6201.11
2022-07-22,238.28,425.71,1608.89,3596.49,12330.33,4726.97,18185.38,6216.82
2022-07-25,238.58,426.25,1612.32,3604.16,12357.12,4737.24,18246.02,6237.55
2022-07-26,238.52,426.13,1599.43,3575.36,12302.27,4716.21,18169.68,6211.45
2022-07-27,239.64,428.12,1613.94,3607.78,12402.64,4754.56,18305.67,6257.94
2022-07-28,242.26,432.77,1633.81,3652.2,12557.32,4813.86,18543.39,6339.21
2022-07-29,245.36,438.29,1658.81,3708.1,12769.12,4895.05,18863.1,6448.5
2022-08-01,244.9,437.46,1658.15,3706.62,12746.81,4886.5,18829.04,6436.86
2022-08-02,244.12,436.07,1648.32,3684.63,12689.35,4864.47,18749.88,6409.8
2022-08-03,245.37,438.29,1669.75,3732.54,12815.46,4912.81,18932.01,6472.06
2022-08-04,245.91,439.06,1679.95,3754.6,12892.03,4942.11,19052.91,6513.39
2022-08-05,244.04,435.72,1666.88,3725.39,12809.1,4910.32,18932.84,6472.35
2022-08-08,245.85,438.93,1681.53,3757.22,12913.03,4950.17,19085.22,6524.44
2022-08-09,244.2,435.98,1662.8,3715.37,12843.66,4923.57,18984.5,6490.0
2022-08-10,246.39,439.88,1678.0,3749.35,12922.74,4953.89,19082.32,6523.44
2022-08-11,246.76,440.16,1681.45,3757.05,12961.26,4968.66,19144.4,6544.67
2022-08-12,247.19,440.87,1690.58,3776.81,12973.86,4973.49,19171.29,6553.86
2022-08-15,248.03,442.35,1696.32,3789.62,13006.38,4985.95,19218.37,6569.95
2022-08-16,248.44,443.07,1703.3,3805.22,13049.2,5002.36,19284.54,6592.58
2022-08-17,246.18,439.03,1681.3,3756.06,12914.21,4950.62,19096.58,6528.32
2022-08-18,247.3,440.76,1690.84,3777.38,12967.87,4971.19,19181.64,6557.4
2022-08-19,245.4,437.36,1669.77,3730.32,12839.15,4921.77,19001.55,6495.83
2022-08-22,243.04,433.17,1637.5,3658.22,12604.97,4832.01,18659.04,6378.74
2022-08-23,242.03,431.35,1634.95,3652.52,12572.91,4819.71,18610.11,6362.02
2022-08-24,242.42,432.05,1641.63,3667.46,12620.06,4837.79,18682.5,6386.76
2022-08-25,243.21,433.36,1644.81,3674.54,12618.59,4837.23,18667.28,6381.56
2022-08-26,239.13,426.09,1613.09,3603.68,12409.59,4757.11,18353.4,6274.26
2022-08-29,237.21,422.65,1598.24,3570.51,12308.44,4718.33,18201.36,6222.28
2022-08-30,235.61,419.81,1594.4,3561.92,12282.49,4708.33,18166.06,6210.22
2022-08-31,232.99,415.12,1574.4,3517.25,12130.42,4650.04,17917.08,6125.1
2022-09-01,228.86,407.66,1547.71,3456.7,11943.6,4578.43,17651.51,6034.31
2022-09-02,233.53,415.97,1586.97,3544.38,12203.07,4677.89,18041.15,6167.51
2022-09-05,232.08,413.39,1562.63,3490.01,12055.15,4621.19,17823.83,6093.22
2022-09-06,232.63,414.38,1567.16,3500.14,12075.77,4629.09,17857.14,6104.61
2022-09-07,231.3,412.01,1568.04,3502.09,12072.25,4627.74,17860.99,6105.92
2022-09-08,232.49,414.0899,1572.75,3512.38,12109.24,4641.92,17919.42,6125.9
2022-09-09,236.01,420.37,1598.57,3570.04,12281.63,4708.01,18172.24,6212.33
2022-09-12,240.16,427.75,1632.81,3646.51,12515.25,4797.56,18526.95,6333.59
2022-09-13,236.44,421.13,1605.8,3586.18,12333.8,4728.01,18269.82,6245.69
2022-09-14,234.41,417.51,1597.46,3567.56,12281.87,4708.09,18201.74,6222.41
2022-09-15,232.88,414.7799,1585.92,3541.79,12160.96,4661.74,18012.85,6157.84
2022-09-16,229.21,408.24,1567.39,3500.41,11998.64,4599.51,17777.27,6077.3
2022-09-19,229.01,407.87,1567.31,3499.49,11971.28,4588.91,17731.81,6061.59
2022-09-20,226.52,403.42,1552.79,3467.09,11794.54,4521.17,17491.56,5979.47
2022-09-21,228.63,407.05,1564.98,3491.87,11899.58,4556.5,17665.38,6031.33
2022-09-22,224.54,399.76,1535.97,3427.14,11665.28,4466.71,17334.92,5918.5
2022-09-23,219.29,390.4,1500.77,3348.6,11394.55,4363.05,16939.25,5783.41
2022-09-26,218.37,388.75,1498.06,3342.56,11365.82,4352.05,16898.19,5769.39
2022-09-27,218.08,388.24,1491.83,3328.65,11338.77,4341.69,16852.58,5753.82
2022-09-28,218.75,389.41,1494.8,3335.3,11362.52,4350.77,16885.36,5765.01
2022-09-29,215.15,382.89,1469.59,3279.04,11181.48,4281.45,16627.2,5676.87
2022-09-30,217.94,387.85,1487.14,3318.2,11354.9,4347.86,16877.53,5762.34
2022-10-03,219.61,390.83,1497.89,3342.17,11426.65,4375.33,16970.71,5794.15
2022-10-04,226.47,403.0299,1561.67,3484.48,11896.44,4555.21,17689.87,6039.69
2022-10-05,224.16,398.91,1545.19,3447.72,11779.92,4510.6,17531.04,5985.46
2022-10-06,222.74,396.35,1538.79,3433.45,11694.37,4477.84,17387.39,5936.42
2022-10-07,220.13,391.67,1513.23,3375.46,11553.35,4423.84,17183.88,5866.94
2022-10-10,219.27,390.12,1504.9,3356.88,11497.97,4402.64,17106.59,5840.55
2022-10-11,218.05,387.95,1497.49,3340.35,11480.49,4395.93,17085.08,5833.2
2022-10-12,216.88,385.88,1493.53,3331.53,11440.14,4380.49,17041.92,5818.47
2022-10-13,218.74,389.15,1507.3699,3362.4,11568.05,4429.46,17219.77,5879.19
2022-10-14,219.96,391.31,1516.04,3381.73,11668.62,4467.97,17374.23,5931.92
2022-10-17,223.99,398.48,1542.9,3441.64,11887.43,4551.75,17692.71,6040.66
2022-10-18,224.75,399.8399,1552.84,3463.83,11944.83,4573.73,17769.87,6067.0
2022-10-19,223.56,397.73,1556.17,3471.24,11882.43,4549.84,17692.88,6040.72
2022-10-20,224.17,398.77,1565.85,3492.85,11974.59,4585.13,17828.13,6086.9
2022-10-21,222.78,396.29,1558.58,3476.63,11878.88,4548.48,17677.27,6035.39
2022-10-24,225.91,401.8399,1581.58,3527.79,12066.02,4620.13,17958.37,6131.36
2022-10-25,229.15,407.61,1607.49,3585.58,12287.53,4704.95,18307.45,6250.55
2022-10-26,230.69,410.31,1616.34,3605.31,12350.11,4728.92,18382.92,6276.31
2022-10-27,230.64,410.19,1615.98,3604.51,12296.07,4708.22,18288.37,6244.03
2022-10-28,230.96,410.76,1619.8,3613.02,12339.63,4724.9,18373.37,6273.05
2022-10-31,231.8,412.2,1622.51,3617.54,12337.62,4724.13,18354.97,6266.77
2022-11-01,233.16,414.61,1637.53,3651.02,12449.26,4766.88,18535.04,6328.25
2022-11-02,232.47,413.39,1624.52,3622.01,12345.88,4727.3,18384.57,6276.88
2022-11-03,230.33,409.55,1611.92,3593.18,12276.41,4700.7,18286.17,6243.28
2022-11-04,234.51,416.98,1654.6,3688.33,12600.74,4824.88,18793.34,6416.44
2022-11-07,235.28,418.3399,1663.79,3708.8,12612.76,4829.49,18793.84,6416.61
2022-11-08,237.12,421.61,1677.46,3739.28,12668.99,4851.0,18866.75,6441.5
2022-11-09,236.4,420.34,1672.41,3728.03,12646.69,4842.46,18834.74,6430.57
2022-11-10,242.99,431.89,1725.58,3846.56,12908.57,4942.74,19204.54,6556.83
2022-11-11,243.2,432.26,1735.43,3868.5,12982.57,4971.06,19315.24,6594.62
2022-11-14,243.54,432.86,1743.95,3887.51,13005.75,4979.87,19357.84,6609.17
2022-11-15,244.45,434.44,1756.67,3915.09,13067.91,5002.13,19459.92,6641.66
2022-11-16,242.05,430.17,1742.17,3882.78,12974.21,4966.26,19359.02,6607.22
2022-11-17,241.09,428.38,1740.21,3878.42,12913.73,4942.74,19267.9,6576.12
2022-11-18,243.88,433.33,1761.04,3924.84,13042.81,4992.15,19468.13,6644.46
2022-11-21,243.8,433.06,1755.19,3909.28,13024.7,4985.21,19438.79,6634.45
